tunes are 18.84 18.73
kw1,kw2,kd,kf,posX,posY,maxX,maxY,periodX,periodY
-0.145076238709,0.156896491307,-0.215497088635,0.216254398241,38,38,0.27869855244,1.07744477429,0.149819081607,0.221032870775
-0.145076238709,0.157231382431,-0.215498099748,0.216250047974,38,38,0.256568767963,1.0868569489,0.150532222551,0.221611670676
-0.145076238709,0.157566273554,-0.215498755668,0.216245619651,38,38,0.235804368198,1.09613884042,0.151704401284,0.22220108332
-0.145076238709,0.157901164677,-0.215497790546,0.216242835849,38,38,0.21730405144,1.10434151725,0.153168427682,0.222874086694
-0.145076238709,0.158236055801,-0.215498815443,0.216235197565,38,38,0.199571967544,1.11444473751,0.155544222134,0.223397172561
-0.145076238709,0.158570946924,-0.215497321829,0.21623111963,38,38,0.185622602561,1.12266378681,0.157822339297,0.224067364531
-0.145076238709,0.158905838047,-0.215499597213,0.216225698713,38,38,0.174467320648,1.13307656977,0.160470458034,0.224579837081
-0.145076238709,0.159240729171,-0.215498505901,0.216221398736,38,38,0.167680160363,1.14159480335,0.162634793992,0.22523081633
-0.145076238709,0.159575620294,-0.215499341867,0.216216195615,38,38,0.165004539943,1.15129720443,0.164452631985,0.225797606451
-0.145076238709,0.159910511418,-0.21550178636,0.216211517243,38,38,0.166887259876,1.1617744532,0.165617915835,0.226314709797
-0.145076238709,0.160245402541,-0.215500382757,0.216206328933,38,38,0.173211546234,1.1703746637,0.165938711814,0.226961246398
-0.145076238709,0.160580293664,-0.215500551184,0.216201738755,38,38,0.183401437494,1.17971238595,0.165563423134,0.227560593896
-0.145076238709,0.160915184788,-0.215503671507,0.216196876696,38,38,0.196601455905,1.19068725942,0.165195786097,0.228050054277
-0.145076238709,0.161250075911,-0.215502210425,0.216193589738,38,38,0.212890975285,1.19898111365,0.164497437253,0.228727356312
-0.145076238709,0.161584967035,-0.21550319704,0.216185906869,38,38,0.230233255041,1.20942368676,0.164281429725,0.229248681296
-0.145076238709,0.161919858158,-0.215501875451,0.216181668065,38,38,0.249901644638,1.21801945803,0.163893047076,0.229905810892
-0.145076238709,0.162254749281,-0.215502039774,0.216175882272,38,38,0.27031784166,1.22772679144,0.163842662181,0.230485773164
-0.145076238709,0.162589640405,-0.215505450136,0.216171353417,38,38,0.291631103044,1.23897685789,0.164009846545,0.23096999702
-0.145076238709,0.162924531528,-0.215504132205,0.216168397817,38,38,0.314470197239,1.2474043141,0.164122785377,0.231645924379
-0.145076238709,0.163259422651,-0.21550347918,0.216160175183,38,38,0.336324257123,1.25722553353,0.164703624658,0.232216910265
-0.145076238709,0.163594313775,-0.215505849978,0.216155360467,38,38,0.359191802215,1.26807200466,0.165346861008,0.23273342899
-0.145076238709,0.163929204898,-0.21550704759,0.216151000043,38,38,0.382630806575,1.27822451741,0.166083198608,0.233298332588
-0.145076238709,0.164264096022,-0.215505488908,0.216147831703,38,38,0.40711216473,1.28665395629,0.166834686721,0.23397808976
-0.145076238709,0.164598987145,-0.215504868429,0.216139652957,38,38,0.429789190429,1.29660159482,0.167928781464,0.234548094139
-0.145076238709,0.164933878268,-0.215507325796,0.216134855265,38,38,0.45340672898,1.30762617731,0.169049426056,0.235061413156
-0.145076238709,0.165268769392,-0.215506048676,0.216129737136,38,38,0.47752933266,1.31666457915,0.170187997225,0.235700538097
-0.145076238709,0.165603660515,-0.215508120354,0.216124725724,38,38,0.501224213064,1.32758229359,0.171468850913,0.236223868105
-0.145076238709,0.165938551639,-0.215506736203,0.21611954925,38,38,0.525448065622,1.336620945,0.17275789822,0.236865098477
-0.145076238709,0.166273442762,-0.215506861033,0.216114664308,38,38,0.549580123314,1.3464756525,0.174127228357,0.237457727969
-0.145076238709,0.166608333885,-0.215509516317,0.216109859593,38,38,0.573266250818,1.35777799119,0.175586892713,0.237963253666
-0.145076238709,0.166943225009,-0.215508183253,0.216103412779,38,38,0.596775380277,1.36717368082,0.177066844359,0.238582425309
-0.145076238709,0.167278116132,-0.215507495739,0.216099183598,38,38,0.621408814087,1.37651370762,0.178546495449,0.239212026853
-0.145076238709,0.167613007256,-0.215508306019,0.216093817777,38,38,0.64500940034,1.38696543686,0.180106204264,0.23977182958
-0.145076238709,0.167947898379,-0.21550860687,0.216089048601,38,38,0.66904571557,1.39703197333,0.181678194902,0.240357554166
-0.145076238709,0.168282789502,-0.215511437038,0.216084008525,38,38,0.692232603732,1.40864610029,0.183308974976,0.240851845174
-0.145076238709,0.168617680626,-0.215509614082,0.216077441469,38,38,0.715405093662,1.41790468798,0.184932081762,0.241483185767
-0.145076238709,0.168952571749,-0.215510495865,0.216072435776,38,38,0.738904974413,1.4284403269,0.186581047093,0.242044375578
-0.145076238709,0.169287462872,-0.215509674423,0.216067547454,38,38,0.762879353606,1.43798304784,0.188232313769,0.242665369967
-0.145076238709,0.169622353996,-0.215512155968,0.216062662596,38,38,0.785866220795,1.44948839023,0.189925659861,0.243173264464
-0.145076238709,0.169957245119,-0.215510376399,0.216056312781,38,38,0.808785889528,1.45881934701,0.191609712926,0.243804922399
-0.145076238709,0.170292136243,-0.215512129971,0.216051216259,38,38,0.83157686412,1.47000040008,0.193320171269,0.244334358402
-0.145076238709,0.170627027366,-0.215510686725,0.216046089958,38,38,0.855226355559,1.47931917229,0.195023017668,0.24497180996
-0.145076238709,0.170961918489,-0.215510964607,0.216041401814,38,38,0.878651755224,1.48959101573,0.196744456233,0.245557052965
-0.145076238709,0.171296809613,-0.215513903212,0.216036348139,38,38,0.900766032051,1.50155888564,0.198482939072,0.2460472002
-0.145076238709,0.171631700736,-0.215512002661,0.216029769754,38,38,0.922930909821,1.51097837365,0.200205720345,0.246678425683
-0.145076238709,0.17196659186,-0.215512979485,0.216024684895,38,38,0.945411360315,1.52183378786,0.201945592601,0.24723420947
-0.145076238709,0.172301482983,-0.215511968597,0.216019734225,38,38,0.968636843119,1.53148654298,0.203687512478,0.24785842476
-0.145076238709,0.172636374106,-0.2155144521,0.216014808268,38,38,0.990501083718,1.54327468626,0.205437283005,0.24836583345
-0.145076238709,0.17297126523,-0.215512560079,0.216008509421,38,38,1.01243176203,1.55272713297,0.207173914508,0.248999524212
-0.145076238709,0.173306156353,-0.215512346296,0.216002555213,38,38,1.03394326305,1.5631493021,0.208914405393,0.249581866661
-0.145076238709,0.173641047476,-0.215514288925,0.215997610443,38,38,1.05557089094,1.57469810403,0.210664634163,0.250106625817
-0.145076238709,0.1739759386,-0.215512791347,0.215992757086,38,38,1.07859782451,1.58414299343,0.212422401019,0.250746309426
-0.145076238709,0.174310829723,-0.215515623249,0.215987901663,38,38,1.09970771882,1.59627670715,0.214171505741,0.251242611892
-0.145076238709,0.174645720847,-0.21551412832,0.215981368908,38,38,1.12050838875,1.60613310385,0.21590199055,0.251857610462
-0.145076238709,0.17498061197,-0.215513415961,0.215976939309,38,38,1.1434187504,1.61603443957,0.217667000376,0.252475892848
-0.145076238709,0.175315503093,-0.215516566176,0.215972013447,38,38,1.16386408602,1.62847022696,0.219405827258,0.25296051433
-0.145076238709,0.175650394217,-0.215515062743,0.215965359302,38,38,1.18406139435,1.63841426107,0.221125034217,0.253572790952
-0.145076238709,0.17598528534,-0.215513927457,0.215961041832,38,38,1.20702475575,1.64809247577,0.222892461263,0.25420503839
-0.145076238709,0.176320176464,-0.215514151915,0.215954829534,38,38,1.22668783244,1.65906328734,0.224604849009,0.254766421274
-0.145076238709,0.176655067587,-0.21551668557,0.21595017333,38,38,1.24717641819,1.67116792311,0.226336481795,0.255274368626
-0.145076238709,0.17698995871,-0.215515381496,0.215943875996,38,38,1.26714037358,1.68124504047,0.228045879041,0.255883448631
-0.145076238709,0.177324849834,-0.2155150045,0.215939348665,38,38,1.28902361162,1.69153316267,0.229793951709,0.256486439573
-0.145076238709,0.177659740957,-0.215517706467,0.215934439389,38,38,1.30862522309,1.70388579043,0.231503158092,0.256985345044
-0.145076238709,0.177994632081,-0.2155160592,0.215927942974,38,38,1.32801566517,1.71385394177,0.233194633503,0.257601402158
-0.145076238709,0.178329523204,-0.215516649402,0.215923061976,38,38,1.34848218066,1.72490646119,0.234912334249,0.25816765998
-0.145076238709,0.178664414327,-0.215517314697,0.215917928521,38,38,1.36838411796,1.73608903015,0.236616968323,0.258727933117
-0.145076238709,0.178999305451,-0.215515964163,0.215911995005,38,38,1.38801833398,1.74618249244,0.238309495301,0.2593409105
-0.145076238709,0.179334196574,-0.215516021575,0.215907413118,38,38,1.40887877845,1.75689375559,0.240031018807,0.2599270467
-0.145076238709,0.179669087697,-0.215519150132,0.215902489185,38,38,1.4272481143,1.7696912978,0.241701990727,0.260412150587
-0.145076238709,0.180003978821,-0.215517891695,0.215895914974,38,38,1.44530190935,1.78005421757,0.243353415782,0.261012448536
-0.145076238709,0.180338869944,-0.215516399116,0.215891714389,38,38,1.46737152773,1.78974039944,0.245095106023,0.261650998514
-0.145076238709,0.180673761068,-0.215516762894,0.215886692128,38,38,1.48679972305,1.80084057598,0.246778507282,0.262220388615
-0.145076238709,0.181008652191,-0.21551706147,0.215881376221,38,38,1.50560929397,1.81198916185,0.248445306585,0.262787699914
-0.145076238709,0.181343543314,-0.215517207729,0.215876126581,38,38,1.52448136084,1.82304602864,0.250111320996,0.263360347011
-0.145076238709,0.181678434438,-0.215517436963,0.215870825519,38,38,1.54305466643,1.83419156102,0.251768369022,0.26392948558
-0.145076238709,0.182013325561,-0.215517605129,0.215865567786,38,38,1.56159386758,1.84530959386,0.25342249033,0.264500807168
-0.145076238709,0.182348216685,-0.215517814258,0.215860291178,38,38,1.57991646043,1.85648130223,0.255069407525,0.265070363747
-0.145401886832,0.149193995469,-0.21547719826,0.21635866378,38,38,0.924709006838,0.852767886671,0.180134553146,0.205963278909
-0.145401886832,0.149528886593,-0.215477258768,0.216354409567,38,38,0.895091570679,0.860824918424,0.178237139264,0.206584191612
-0.145401886832,0.149863777716,-0.215478929573,0.216349522713,38,38,0.864525235401,0.869714956994,0.176358414108,0.207135177919
-0.145401886832,0.150198668839,-0.215480470182,0.216346359577,38,38,0.835660500869,0.878330520393,0.174496444581,0.207719803514
-0.145401886832,0.150533559963,-0.215478870605,0.216341612787,38,38,0.806483319994,0.885850873433,0.172627375873,0.208392122064
-0.145401886832,0.150868451086,-0.215481762603,0.216337125302,38,38,0.776363840733,0.895347043383,0.17081067771,0.208904406535
-0.145401886832,0.15120334221,-0.215482135464,0.216332849023,38,38,0.74728877543,0.903739118642,0.168993966975,0.209512019592
-0.145401886832,0.151538233333,-0.215483813327,0.216328660501,38,38,0.718075275926,0.912740022343,0.167217542397,0.210073335172
-0.145401886832,0.151873124456,-0.215485019837,0.216325103429,38,38,0.689602413215,0.921471202843,0.165456408123,0.210662211843
-0.145401886832,0.15220801558,-0.215482317592,0.216318714538,38,38,0.660235869523,0.928918397256,0.163721068743,0.211346248329
-0.145401886832,0.152542906703,-0.21548414808,0.216314818219,38,38,0.631693112624,0.938058352648,0.162050480281,0.211906782633
-0.145401886832,0.152877797826,-0.215483804349,0.216310830381,38,38,0.603755025812,0.946258024143,0.160390342701,0.212545382649
-0.145401886832,0.15321268895,-0.215486077801,0.216306319752,38,38,0.575085073855,0.955781144381,0.158833816556,0.213080096515
-0.145401886832,0.153547580073,-0.215484520239,0.216301946304,38,38,0.547524352204,0.963548899631,0.157263207589,0.213756544865
-0.145401886832,0.153882471197,-0.215485233889,0.216297142508,38,38,0.519457650853,0.972471589129,0.155812650388,0.214342860768
-0.145401886832,0.15421736232,-0.215488344898,0.216292580965,38,38,0.491343831708,0.98251745563,0.154489275887,0.214845781006
-0.145401886832,0.154552253443,-0.215488827126,0.216288180925,38,38,0.464101173789,0.991343514437,0.153211046101,0.215446691856
-0.145401886832,0.154887144567,-0.21548738945,0.216283069571,38,38,0.437132952845,0.999410748115,0.152030057163,0.216105367491
-0.145401886832,0.15522203569,-0.215489467226,0.216278155508,38,38,0.410043504598,1.00914958278,0.151065848558,0.216639323327
-0.145401886832,0.155556926814,-0.21549064543,0.216274848673,38,38,0.384228836164,1.01822774957,0.150167785326,0.217231895824
-0.145401886832,0.155891817937,-0.215489364634,0.216268628029,38,38,0.357978754274,1.02664855667,0.149537767288,0.21786583194
-0.145401886832,0.15622670906,-0.21548976458,0.216264280097,38,38,0.33282413126,1.03559307305,0.149108985746,0.218469013298
-0.145401886832,0.156561600184,-0.215491306501,0.216259337836,38,38,0.307961362474,1.04522966736,0.149041662382,0.21902084449
-0.145401886832,0.156896491307,-0.215493286098,0.216255297253,38,38,0.284181891563,1.05496555279,0.149282685289,0.219571234316
-0.145401886832,0.157231382431,-0.215491132283,0.216250455316,38,38,0.261557025616,1.0628389324,0.149777878222,0.22025758774
-0.145401886832,0.157566273554,-0.215493526856,0.21624582484,38,38,0.239763605896,1.07295162742,0.150856950569,0.220782188149
-0.145401886832,0.157901164677,-0.215492066601,0.216240832294,38,38,0.219788820076,1.08124836896,0.152323477531,0.221439260834
-0.145401886832,0.158236055801,-0.215494593753,0.216236173847,38,38,0.201555139346,1.09150727261,0.154436445426,0.22195685533
-0.145401886832,0.158570946924,-0.215493129823,0.216231060379,38,38,0.186040667908,1.09987896718,0.156800437154,0.222610582999
-0.145401886832,0.158905838047,-0.215493375339,0.216226722592,38,38,0.173711140169,1.10900081176,0.159367510208,0.223214489971
-0.145401886832,0.159240729171,-0.215494034022,0.216221427142,38,38,0.164977560646,1.11853390604,0.161928526765,0.223787597345
-0.145401886832,0.159575620294,-0.215496489486,0.216216736133,38,38,0.160646239035,1.12891063375,0.164070946116,0.22430523963
-0.145401886832,0.159910511418,-0.215495069971,0.216211551923,38,38,0.161093648506,1.1374263978,0.165373921039,0.224953818697
-0.145401886832,0.160245402541,-0.215495236494,0.216206997413,38,38,0.166141306116,1.14666934618,0.165977625542,0.225554949054
-0.145401886832,0.160580293664,-0.215498400988,0.216202142411,38,38,0.175140718403,1.15755215122,0.165823468407,0.226043523167
-0.145401886832,0.160915184788,-0.21549691306,0.216198875168,38,38,0.188105589876,1.16576010349,0.165105993898,0.226723371994
-0.145401886832,0.161250075911,-0.21549791949,0.216191198067,38,38,0.203026968345,1.17610897428,0.164756348419,0.227244406575
-0.145401886832,0.161584967035,-0.215496588144,0.216187021437,38,38,0.220833616054,1.18461601728,0.164112986011,0.22790387637
-0.145401886832,0.161919858158,-0.215498719738,0.216181533351,38,38,0.239848890426,1.19521778379,0.163834094722,0.228418863148
-0.145401886832,0.162254749281,-0.215497840738,0.216176734352,38,38,0.260453449777,1.20413137936,0.163587783525,0.229051977179
-0.145401886832,0.162589640405,-0.215500505087,0.216171922453,38,38,0.281740827889,1.21496192342,0.163667955216,0.229558658531
-0.145401886832,0.162924531528,-0.21549943949,0.216165567639,38,38,0.303653926183,1.22412413955,0.163901142993,0.230173825187
-0.145401886832,0.163259422651,-0.215498509574,0.216162004528,38,38,0.326857192764,1.2328548077,0.164171351589,0.230827372281
-0.145401886832,0.163594313775,-0.215501246439,0.216156225463,38,38,0.349486308325,1.24401150041,0.164828035395,0.231316335618
-0.145401886832,0.163929204898,-0.215499815497,0.216151074364,38,38,0.373046491665,1.25282491002,0.165487910292,0.231962476752
-0.145401886832,0.164264096022,-0.21550005462,0.216146470017,38,38,0.396853133501,1.26246542237,0.166311736055,0.232557748874
-0.145401886832,0.164598987145,-0.215503121619,0.21614152023,38,38,0.420342662841,1.27375101694,0.167336387283,0.233047874737
-0.145401886832,0.164933878268,-0.215501915166,0.216134930957,38,38,0.443862705965,1.28304227901,0.168423701676,0.233663196369
-0.145401886832,0.165268769392,-0.215500550877,0.216130952611,38,38,0.468575897173,1.29176171243,0.169502528735,0.234323761914
-0.145401886832,0.165603660515,-0.215503111451,0.216125259729,38,38,0.492002879017,1.30301359499,0.170805015384,0.234819878292
-0.145401886832,0.165938551639,-0.215501791226,0.216120231721,38,38,0.516380907158,1.31201078356,0.172079843632,0.235462067054
-0.145401886832,0.166273442762,-0.21550432753,0.216115409538,38,38,0.540202889533,1.32314718649,0.173481934623,0.235972122639
-0.145401886832,0.166608333885,-0.215502873243,0.216108989188,38,38,0.563895045616,1.33239405122,0.174911143137,0.236597139095
-0.145401886832,0.166943225009,-0.215503526232,0.216104198902,38,38,0.588024203125,1.34252745874,0.176377992684,0.237172904332
-0.145401886832,0.167278116132,-0.215504290672,0.216099146044,38,38,0.611949248806,1.35280530339,0.177893375627,0.237740537135
-0.145401886832,0.167613007256,-0.215503490932,0.216094193403,38,38,0.636232317237,1.36220209106,0.179421368128,0.238363567261
-0.145401886832,0.167947898379,-0.215503835255,0.216089380316,38,38,0.660316980195,1.37224616768,0.180994671346,0.238948037028
-0.145401886832,0.168282789502,-0.215506581331,0.216084317364,38,38,0.683605379662,1.38374628612,0.182626743225,0.239445279622
-0.145401886832,0.168617680626,-0.21550467696,0.216077815341,38,38,0.706938933531,1.39289708685,0.184250278418,0.240081252616
-0.145401886832,0.168952571749,-0.215505987551,0.216072701038,38,38,0.730338216255,1.40364330032,0.185907112935,0.240626626777
-0.145401886832,0.169287462872,-0.2155046821,0.216067765385,38,38,0.754483614267,1.41286560516,0.187556661392,0.241264329366
-0.145401886832,0.169622353996,-0.215507401768,0.216062881443,38,38,0.777494552085,1.4244415227,0.189255490514,0.241764303575
-0.145401886832,0.169957245119,-0.215505812345,0.216056375675,38,38,0.800319137136,1.43386852349,0.190945244238,0.24238792359
-0.145401886832,0.170292136243,-0.21550646321,0.216051511138,38,38,0.823717692438,1.44429057828,0.1926517813,0.242958802477
-0.145401886832,0.170627027366,-0.215507155552,0.216046408496,38,38,0.846808690826,1.454814115,0.194369752022,0.243524602992
-0.145401886832,0.170961918489,-0.215505837961,0.216040504725,38,38,0.869722402034,1.46434485721,0.196087551479,0.24414700573
-0.145401886832,0.171296809613,-0.215506034382,0.216036179532,38,38,0.893483568351,1.47446268141,0.197820400942,0.24474064347
-0.145401886832,0.171631700736,-0.215506409587,0.216029775411,38,38,0.915143203637,1.48514840412,0.1995564771,0.245297853661
-0.145401886832,0.17196659186,-0.215506526545,0.216025106074,38,38,0.93841872334,1.49534160331,0.201301296682,0.245888833656
-0.145401886832,0.172301482983,-0.215509508011,0.216020250775,38,38,0.96039005855,1.50731639656,0.20305522895,0.246380441155
-0.145401886832,0.172636374106,-0.215508106951,0.216013678425,38,38,0.982061592041,1.51705429347,0.204792589202,0.246994657499
-0.145401886832,0.17297126523,-0.215507112839,0.216009428173,38,38,1.00589583417,1.52656402347,0.206552948012,0.247628209332
-0.145401886832,0.173306156353,-0.215507256963,0.216003364518,38,38,1.02725791771,1.53716990791,0.208298509908,0.24819719328
-0.145401886832,0.173641047476,-0.215510245618,0.21599864369,38,38,1.04881814945,1.54924230328,0.210056453073,0.248690219729
-0.145401886832,0.1739759386,-0.215509144619,0.215992212342,38,38,1.06994894997,1.55922381304,0.211795820522,0.249294947689
-0.145401886832,0.174310829723,-0.215507958326,0.215988176199,38,38,1.09378064313,1.56865720937,0.213571417508,0.24993601882
-0.145401886832,0.174645720847,-0.215508392771,0.215982827004,38,38,1.11529289574,1.5793870328,0.215323529733,0.250504174726
-0.145401886832,0.17498061197,-0.215508583406,0.215976494274,38,38,1.13555732703,1.59020687111,0.217055832267,0.251066288666
-0.145401886832,0.175315503093,-0.215510958993,0.215971849021,38,38,1.15677864124,1.6020337595,0.218808100736,0.251579922398
-0.145401886832,0.175650394217,-0.215509472529,0.215965597978,38,38,1.1775746056,1.6118507114,0.220541087213,0.25219776284
-0.145401886832,0.17598528534,-0.215510933091,0.215960529741,38,38,1.19838409793,1.62325939553,0.222281667606,0.252735196699
-0.145401886832,0.176320176464,-0.215509537002,0.215955721003,38,38,1.22078441444,1.63285758167,0.224041532061,0.253369201176
-0.145401886832,0.176655067587,-0.215512461854,0.215950763552,38,38,1.24076113237,1.64521009924,0.225768561554,0.253860145171
-0.145401886832,0.17698995871,-0.215510812302,0.215944170239,38,38,1.26057133746,1.6550870845,0.227477566253,0.254476723584
-0.145401886832,0.177324849834,-0.215510108176,0.215939662432,38,38,1.28272248734,1.66511485221,0.229233125049,0.255090976396
-0.145401886832,0.177659740957,-0.215513112517,0.21593470637,38,38,1.30218429377,1.67760373612,0.230943755604,0.255579190484
-0.145401886832,0.177994632081,-0.21551155015,0.21592808964,38,38,1.32143355697,1.68760477543,0.232635778347,0.256191327006
-0.145401886832,0.178329523204,-0.215510560626,0.215923781386,38,38,1.34371427732,1.69747148108,0.234390914637,0.256816122245
-0.145401886832,0.178664414327,-0.21551132275,0.215918354726,38,38,1.36321336538,1.70872217522,0.23609076891,0.257369140898
-0.145401886832,0.178999305451,-0.215511565257,0.215913478712,38,38,1.38371980849,1.7195428967,0.237809649648,0.257945991827
-0.145401886832,0.179334196574,-0.215514255666,0.21590830971,38,38,1.40221000497,1.73202230198,0.239487964329,0.258441232501
-0.145401886832,0.179669087697,-0.215512801094,0.215901154465,38,38,1.41968988973,1.74232071757,0.241131449265,0.259040685241
-0.145401886832,0.180003978821,-0.215511229713,0.215897058908,38,38,1.44213886114,1.75186789382,0.242885234437,0.259684305008
-0.145401886832,0.180338869944,-0.215513515406,0.215891386799,38,38,1.45950314678,1.76427921346,0.244529666845,0.260185089926
-0.145401886832,0.180673761068,-0.215512431203,0.215886412213,38,38,1.47995644194,1.77438059275,0.246236209619,0.260800668132
-0.145401886832,0.181008652191,-0.215514773159,0.215881439227,38,38,1.49814065694,1.78672480039,0.247895014507,0.261309169318
-0.145401886832,0.181343543314,-0.215512795824,0.215875222188,38,38,1.51669342344,1.79657243114,0.249551314867,0.261935250926
-0.145401886832,0.181678434438,-0.21551210976,0.215869705125,38,38,1.53551590711,1.80711942389,0.251214797177,0.26253013677
-0.145401886832,0.182013325561,-0.215515394157,0.215865061354,38,38,1.55317047462,1.82008072206,0.252855903162,0.263013677419
-0.145401886832,0.182348216685,-0.215513968991,0.215862024886,38,38,1.57685255695,1.8296090897,0.254633333537,0.263662499556
-0.145727534955,0.149193995469,-0.215472305778,0.216358850924,38,38,0.93501332282,0.831481556953,0.180772990928,0.204505766987
-0.145727534955,0.149528886593,-0.215472360554,0.216354599953,38,38,0.905308368808,0.839471534575,0.178867735441,0.205127876126
-0.145727534955,0.149863777716,-0.215474041268,0.216349712414,38,38,0.874631894837,0.848288981924,0.176979789751,0.205679306286
-0.145727534955,0.150198668839,-0.215475577561,0.216346548085,38,38,0.845674796886,0.8568317987,0.175109986798,0.206265051936
-0.145727534955,0.150533559963,-0.215473975416,0.216341797957,38,38,0.81639563392,0.864299337844,0.173232084821,0.206938355831
-0.145727534955,0.150868451086,-0.215476847514,0.216337316395,38,38,0.786170581518,0.873702669726,0.171403172477,0.207452277939
-0.145727534955,0.15120334221,-0.215477238181,0.216333040992,38,38,0.756981142934,0.882038057457,0.169573370829,0.208060163858
-0.145727534955,0.151538233333,-0.215478885102,0.216328840828,38,38,0.727648884316,0.890954080879,0.167778995729,0.208623238174
-0.145727534955,0.151873124456,-0.215480129593,0.216325296861,38,38,0.699059606351,0.899632374227,0.166000221892,0.209211778182
-0.145727534955,0.15220801558,-0.215477416303,0.216318929797,38,38,0.669576602746,0.907024376152,0.16424189876,0.209897178697
-0.145727534955,0.152542906703,-0.215479251211,0.21631503531,38,38,0.640899091402,0.916093759123,0.162544713341,0.210457952943
-0.145727534955,0.152877797826,-0.215478900597,0.216311065566,38,38,0.612837480111,0.924230534852,0.160857308393,0.21109741376
-0.145727534955,0.15321268895,-0.21548120883,0.216306542134,38,38,0.583992404075,0.933695308108,0.159269823139,0.211631046492
-0.145727534955,0.153547580073,-0.215479629827,0.216302118869,38,38,0.556249725018,0.94141242312,0.157665845134,0.21230840729
-0.145727534955,0.153882471197,-0.215483181755,0.216297573236,38,38,0.52758920829,0.951534188095,0.156223364752,0.212796663183
-0.145727534955,0.15421736232,-0.2154832269,0.216293220317,38,38,0.499988333503,0.960052981041,0.154781916464,0.213415592858
-0.145727534955,0.154552253443,-0.215481751832,0.216288370895,38,38,0.472640793537,0.967978559656,0.153415675615,0.214081450583
-0.145727534955,0.154887144567,-0.215484536563,0.216283715141,38,38,0.444930612896,0.977891478612,0.152254671029,0.214595254594
-0.145727534955,0.15522203569,-0.215483203954,0.216278545983,38,38,0.418010219485,0.98599749809,0.151139262938,0.215250061603
-0.145727534955,0.155556926814,-0.215484644291,0.21627365654,38,38,0.391159620062,0.995396068198,0.150235350596,0.215808394848
-0.145727534955,0.155891817937,-0.215486133191,0.216270450115,38,38,0.365458307596,1.00457557682,0.149436520617,0.216392225958
-0.145727534955,0.15622670906,-0.215484512167,0.216264497385,38,38,0.339544132244,1.01276546741,0.148909233202,0.217043751951
-0.145727534955,0.156561600184,-0.215486899904,0.21625966676,38,38,0.314171591931,1.02272023878,0.148727018134,0.217567791473
-0.145727534955,0.156896491307,-0.215487518789,0.216255339638,38,38,0.28993579063,1.03177649556,0.148783164796,0.218163855035
